[I 240812 10:54:51 API:64] on open
[I 240812 10:56:34 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6224199, 'exchange_timestamp': 1723440394000, 'last_traded_price': 2396, 'subscription_mode_val': 'LTP'}
[I 240812 10:56:35 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6224979, 'exchange_timestamp': 1723440395000, 'last_traded_price': 2397, 'subscription_mode_val': 'LTP'}
[I 240812 10:56:36 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6225744, 'exchange_timestamp': 1723440396000, 'last_traded_price': 2396, 'subscription_mode_val': 'LTP'}
[I 240812 10:56:37 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6226288, 'exchange_timestamp': 1723440397000, 'last_traded_price': 2396, 'subscription_mode_val': 'LTP'}
[I 240812 10:56:37 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6226522, 'exchange_timestamp': 1723440397000, 'last_traded_price': 2396, 'subscription_mode_val': 'LTP'}
[I 240812 10:56:38 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6227299, 'exchange_timestamp': 1723440398000, 'last_traded_price': 2396, 'subscription_mode_val': 'LTP'}
[I 240812 10:56:39 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6228110, 'exchange_timestamp': 1723440399000, 'last_traded_price': 2396, 'subscription_mode_val': 'LTP'}
[I 240812 10:56:40 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6228894, 'exchange_timestamp': 1723440400000, 'last_traded_price': 2397, 'subscription_mode_val': 'LTP'}
[I 240812 10:56:41 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6229699, 'exchange_timestamp': 1723440401000, 'last_traded_price': 2397, 'subscription_mode_val': 'LTP'}
[I 240812 10:56:42 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6230498, 'exchange_timestamp': 1723440402000, 'last_traded_price': 2398, 'subscription_mode_val': 'LTP'}
[I 240812 10:56:43 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6231258, 'exchange_timestamp': 1723440403000, 'last_traded_price': 2398, 'subscription_mode_val': 'LTP'}
[I 240812 10:56:44 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6231647, 'exchange_timestamp': 1723440403000, 'last_traded_price': 2396, 'subscription_mode_val': 'LTP'}
[I 240812 10:56:44 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6232073, 'exchange_timestamp': 1723440404000, 'last_traded_price': 2396, 'subscription_mode_val': 'LTP'}
[I 240812 10:56:45 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6232857, 'exchange_timestamp': 1723440405000, 'last_traded_price': 2398, 'subscription_mode_val': 'LTP'}
[I 240812 10:56:46 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6233656, 'exchange_timestamp': 1723440406000, 'last_traded_price': 2398, 'subscription_mode_val': 'LTP'}
[I 240812 10:56:47 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6234438, 'exchange_timestamp': 1723440407000, 'last_traded_price': 2397, 'subscription_mode_val': 'LTP'}
[I 240812 10:56:48 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6235217, 'exchange_timestamp': 1723440408000, 'last_traded_price': 2398, 'subscription_mode_val': 'LTP'}
[I 240812 10:56:49 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6236064, 'exchange_timestamp': 1723440409000, 'last_traded_price': 2395, 'subscription_mode_val': 'LTP'}
[I 240812 10:56:50 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6236834, 'exchange_timestamp': 1723440410000, 'last_traded_price': 2397, 'subscription_mode_val': 'LTP'}
[I 240812 10:56:50 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6237200, 'exchange_timestamp': 1723440410000, 'last_traded_price': 2397, 'subscription_mode_val': 'LTP'}
[I 240812 10:56:51 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6237595, 'exchange_timestamp': 1723440411000, 'last_traded_price': 2396, 'subscription_mode_val': 'LTP'}
[I 240812 10:56:52 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6238373, 'exchange_timestamp': 1723440412000, 'last_traded_price': 2395, 'subscription_mode_val': 'LTP'}
[I 240812 10:56:53 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6239143, 'exchange_timestamp': 1723440413000, 'last_traded_price': 2395, 'subscription_mode_val': 'LTP'}
[I 240812 10:56:54 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6239995, 'exchange_timestamp': 1723440414000, 'last_traded_price': 2396, 'subscription_mode_val': 'LTP'}
[I 240812 10:56:55 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6240765, 'exchange_timestamp': 1723440415000, 'last_traded_price': 2396, 'subscription_mode_val': 'LTP'}
[I 240812 10:56:56 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6241561, 'exchange_timestamp': 1723440416000, 'last_traded_price': 2396, 'subscription_mode_val': 'LTP'}
[I 240812 10:56:57 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6242215, 'exchange_timestamp': 1723440417000, 'last_traded_price': 2397, 'subscription_mode_val': 'LTP'}
[I 240812 10:56:59 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6242297, 'exchange_timestamp': 1723440417000, 'last_traded_price': 2397, 'subscription_mode_val': 'LTP'}
[I 240812 10:56:59 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6243083, 'exchange_timestamp': 1723440418000, 'last_traded_price': 2396, 'subscription_mode_val': 'LTP'}
[I 240812 10:56:59 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6243877, 'exchange_timestamp': 1723440419000, 'last_traded_price': 2395, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:00 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6244661, 'exchange_timestamp': 1723440420000, 'last_traded_price': 2395, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:01 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6245489, 'exchange_timestamp': 1723440421000, 'last_traded_price': 2396, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:02 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6246307, 'exchange_timestamp': 1723440422000, 'last_traded_price': 2394, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:03 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6247094, 'exchange_timestamp': 1723440423000, 'last_traded_price': 2395, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:04 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6247863, 'exchange_timestamp': 1723440424000, 'last_traded_price': 2396, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:04 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6247960, 'exchange_timestamp': 1723440424000, 'last_traded_price': 2396, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:05 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6248730, 'exchange_timestamp': 1723440425000, 'last_traded_price': 2396, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:06 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6249519, 'exchange_timestamp': 1723440426000, 'last_traded_price': 2395, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:07 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6250318, 'exchange_timestamp': 1723440427000, 'last_traded_price': 2396, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:08 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6251082, 'exchange_timestamp': 1723440428000, 'last_traded_price': 2397, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:09 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6251967, 'exchange_timestamp': 1723440429000, 'last_traded_price': 2395, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:10 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6252755, 'exchange_timestamp': 1723440430000, 'last_traded_price': 2397, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:11 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6253570, 'exchange_timestamp': 1723440431000, 'last_traded_price': 2396, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:11 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6253672, 'exchange_timestamp': 1723440431000, 'last_traded_price': 2397, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:12 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6254322, 'exchange_timestamp': 1723440432000, 'last_traded_price': 2397, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:13 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6255095, 'exchange_timestamp': 1723440433000, 'last_traded_price': 2396, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:14 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6255914, 'exchange_timestamp': 1723440434000, 'last_traded_price': 2396, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:15 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6256708, 'exchange_timestamp': 1723440435000, 'last_traded_price': 2397, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:16 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6257507, 'exchange_timestamp': 1723440436000, 'last_traded_price': 2396, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:17 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6258314, 'exchange_timestamp': 1723440437000, 'last_traded_price': 2397, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:18 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6259122, 'exchange_timestamp': 1723440438000, 'last_traded_price': 2397, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:18 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6259350, 'exchange_timestamp': 1723440438000, 'last_traded_price': 2396, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:19 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6259994, 'exchange_timestamp': 1723440439000, 'last_traded_price': 2396, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:20 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6260784, 'exchange_timestamp': 1723440440000, 'last_traded_price': 2398, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:21 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6261563, 'exchange_timestamp': 1723440441000, 'last_traded_price': 2399, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:22 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6262340, 'exchange_timestamp': 1723440442000, 'last_traded_price': 2396, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:23 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6263129, 'exchange_timestamp': 1723440443000, 'last_traded_price': 2397, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:24 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6263983, 'exchange_timestamp': 1723440444000, 'last_traded_price': 2397, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:25 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6264739, 'exchange_timestamp': 1723440445000, 'last_traded_price': 2397, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:26 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6265137, 'exchange_timestamp': 1723440446000, 'last_traded_price': 2396, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:26 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6265677, 'exchange_timestamp': 1723440446000, 'last_traded_price': 2397, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:27 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6266275, 'exchange_timestamp': 1723440447000, 'last_traded_price': 2397, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:28 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6267054, 'exchange_timestamp': 1723440448000, 'last_traded_price': 2397, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:29 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6267824, 'exchange_timestamp': 1723440449000, 'last_traded_price': 2396, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:30 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6268596, 'exchange_timestamp': 1723440450000, 'last_traded_price': 2396, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:31 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6269403, 'exchange_timestamp': 1723440451000, 'last_traded_price': 2397, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:32 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6270214, 'exchange_timestamp': 1723440452000, 'last_traded_price': 2397, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:33 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6270796, 'exchange_timestamp': 1723440453000, 'last_traded_price': 2397, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:33 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6271005, 'exchange_timestamp': 1723440453000, 'last_traded_price': 2397, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:34 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6271858, 'exchange_timestamp': 1723440454000, 'last_traded_price': 2396, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:35 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6272627, 'exchange_timestamp': 1723440455000, 'last_traded_price': 2396, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:36 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6273399, 'exchange_timestamp': 1723440456000, 'last_traded_price': 2397, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:37 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6274176, 'exchange_timestamp': 1723440457000, 'last_traded_price': 2397, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:38 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6274940, 'exchange_timestamp': 1723440458000, 'last_traded_price': 2397, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:39 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6275734, 'exchange_timestamp': 1723440459000, 'last_traded_price': 2397, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:40 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6276131, 'exchange_timestamp': 1723440460000, 'last_traded_price': 2397, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:40 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6276509, 'exchange_timestamp': 1723440460000, 'last_traded_price': 2397, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:41 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6277276, 'exchange_timestamp': 1723440461000, 'last_traded_price': 2397, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:42 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6278014, 'exchange_timestamp': 1723440462000, 'last_traded_price': 2397, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:43 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6278771, 'exchange_timestamp': 1723440463000, 'last_traded_price': 2397, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:44 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6279596, 'exchange_timestamp': 1723440464000, 'last_traded_price': 2397, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:45 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6280356, 'exchange_timestamp': 1723440465000, 'last_traded_price': 2397, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:46 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6281136, 'exchange_timestamp': 1723440466000, 'last_traded_price': 2396, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:47 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6281562, 'exchange_timestamp': 1723440467000, 'last_traded_price': 2396, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:47 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6281871, 'exchange_timestamp': 1723440467000, 'last_traded_price': 2397, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:48 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6282615, 'exchange_timestamp': 1723440468000, 'last_traded_price': 2398, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:49 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6283429, 'exchange_timestamp': 1723440469000, 'last_traded_price': 2397, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:50 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6284176, 'exchange_timestamp': 1723440470000, 'last_traded_price': 2398, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:51 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6284927, 'exchange_timestamp': 1723440471000, 'last_traded_price': 2397, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:52 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6285690, 'exchange_timestamp': 1723440472000, 'last_traded_price': 2398, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:53 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6286448, 'exchange_timestamp': 1723440473000, 'last_traded_price': 2397, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:54 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6287086, 'exchange_timestamp': 1723440474000, 'last_traded_price': 2398, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:54 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6287468, 'exchange_timestamp': 1723440474000, 'last_traded_price': 2396, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:55 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6288462, 'exchange_timestamp': 1723440475000, 'last_traded_price': 2398, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:56 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6289482, 'exchange_timestamp': 1723440476000, 'last_traded_price': 2398, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:57 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6290712, 'exchange_timestamp': 1723440477000, 'last_traded_price': 2397, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:58 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6291695, 'exchange_timestamp': 1723440478000, 'last_traded_price': 2398, 'subscription_mode_val': 'LTP'}
[I 240812 10:57:59 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6292704, 'exchange_timestamp': 1723440479000, 'last_traded_price': 2398, 'subscription_mode_val': 'LTP'}
[I 240812 10:58:00 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6293581, 'exchange_timestamp': 1723440480000, 'last_traded_price': 2396, 'subscription_mode_val': 'LTP'}
[I 240812 10:58:00 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6293719, 'exchange_timestamp': 1723440480000, 'last_traded_price': 2397, 'subscription_mode_val': 'LTP'}
[I 240812 10:58:01 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6294598, 'exchange_timestamp': 1723440481000, 'last_traded_price': 2398, 'subscription_mode_val': 'LTP'}
[I 240812 10:58:02 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6295838, 'exchange_timestamp': 1723440482000, 'last_traded_price': 2397, 'subscription_mode_val': 'LTP'}
[I 240812 10:58:03 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6296852, 'exchange_timestamp': 1723440483000, 'last_traded_price': 2398, 'subscription_mode_val': 'LTP'}
[I 240812 10:58:04 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6297675, 'exchange_timestamp': 1723440484000, 'last_traded_price': 2398, 'subscription_mode_val': 'LTP'}
[I 240812 10:58:05 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6298678, 'exchange_timestamp': 1723440485000, 'last_traded_price': 2398, 'subscription_mode_val': 'LTP'}
[I 240812 10:58:06 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6299684, 'exchange_timestamp': 1723440486000, 'last_traded_price': 2398, 'subscription_mode_val': 'LTP'}
[I 240812 10:58:07 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6300473, 'exchange_timestamp': 1723440487000, 'last_traded_price': 2398, 'subscription_mode_val': 'LTP'}
[I 240812 10:58:07 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6300508, 'exchange_timestamp': 1723440487000, 'last_traded_price': 2398, 'subscription_mode_val': 'LTP'}
[I 240812 10:58:08 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6301459, 'exchange_timestamp': 1723440488000, 'last_traded_price': 2397, 'subscription_mode_val': 'LTP'}
[I 240812 10:58:09 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6302488, 'exchange_timestamp': 1723440489000, 'last_traded_price': 2397, 'subscription_mode_val': 'LTP'}
[I 240812 10:58:10 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6303256, 'exchange_timestamp': 1723440490000, 'last_traded_price': 2397, 'subscription_mode_val': 'LTP'}
[I 240812 10:58:11 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6304234, 'exchange_timestamp': 1723440491000, 'last_traded_price': 2398, 'subscription_mode_val': 'LTP'}
[I 240812 10:58:12 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6304977, 'exchange_timestamp': 1723440492000, 'last_traded_price': 2398, 'subscription_mode_val': 'LTP'}
[I 240812 10:58:13 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6305698, 'exchange_timestamp': 1723440493000, 'last_traded_price': 2397, 'subscription_mode_val': 'LTP'}
[I 240812 10:58:14 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6306255, 'exchange_timestamp': 1723440494000, 'last_traded_price': 2398, 'subscription_mode_val': 'LTP'}
[I 240812 10:58:14 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6306484, 'exchange_timestamp': 1723440494000, 'last_traded_price': 2398, 'subscription_mode_val': 'LTP'}
[I 240812 10:58:15 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6307240, 'exchange_timestamp': 1723440495000, 'last_traded_price': 2398, 'subscription_mode_val': 'LTP'}
[I 240812 10:58:16 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6308018, 'exchange_timestamp': 1723440496000, 'last_traded_price': 2398, 'subscription_mode_val': 'LTP'}
[I 240812 10:58:17 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6308786, 'exchange_timestamp': 1723440497000, 'last_traded_price': 2398, 'subscription_mode_val': 'LTP'}
[I 240812 10:58:18 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6309566, 'exchange_timestamp': 1723440498000, 'last_traded_price': 2397, 'subscription_mode_val': 'LTP'}
[I 240812 10:58:19 API:57] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '11915', 'sequence_number': 6310385, 'exchange_timestamp': 1723440499000, 'last_traded_price': 2398, 'subscription_mode_val': 'LTP'}
[W 240812 10:58:20 smartWebSocketV2:319] Attempting to resubscribe/reconnect (Attempt 1)...
